season,episodeNum,speaker,line
5,12,DEAN,"Oh, you shake it up, baby. You know, poltergeist aside, Donna looked pretty good, don't you think?"
5,12,SAM,"Dude, don't tell me you've still got the hots for our babysitter."
5,12,DEAN,"What? No. That's weird.  [chuckles] I'm just saying that she, you know, she – she's – she's doing good. You know, with her husband, her kid. This whole Amityville thing being thrown at them, and they're hanging tough."
5,12,SAM,Yeah.
5,12,DEAN,"You ever think that you'd want something like that? Wife, rugrats, the whole nine?"
5,12,SAM,"[shakes his head ] No, not really my thing anymore."
5,12,DEAN,Yeah. What do you got?
5,12,SAM,"Uh, well, that house of theirs, it's old – really old. Um, hundreds of years. And I found a legend. It’s unconfirmed, but still."
5,12,DEAN,Saying?
5,12,SAM,"Supposedly, in the 1720s, the house was owned by a guy named Isaiah Pickett. [He turns his laptop to show DEAN a site titled “Witchcraft.”] Legend has it he hung a woman in his backyard for witchcraft – a woman named Maggie Briggs."
5,12,DEAN,"Okay, so an angry ghost witch?"
5,12,SAM,"If it's true. [The camera focuses on GARY, who is staring at them.] That still doesn't explain what ""Murdered Chylde"" means."
5,12,DEAN,"No, or where the bitch is buried."
5,12,SAM,"You know, I mean, it's a long way back, but I can see if I can find something in the town records."
5,12,DEAN,It's worth a shot.
5,12,MANAGER,Gary! Curly fries are up!
5,12,SAM,"Bupkis. Can't even find proof a woman named Maggie Briggs existed, much less where she was planted."
5,12,DEAN,"All right. Well, we've got a minute to breathe here, so, uh, let's pick it up first thing."
5,12,SAM,"Yeah, you bet. See you in a few."
5,12,SAM,Aah! What...
5,12,CUT TO,
5,12,CUT TO,
5,12,POLICE OFFICER,"[on radio] Yeah, this is Collins out on Route 30. I think we got him."
5,12,SAM,Who?
5,12,OFFICER COLLINS,"Your family's worried sick about you, son."
5,12,SAM,My – my family? My brother called you?
5,12,OFFICER COLLINS,"Come on, get in before you freeze solid."
5,12,SAM,"Thanks, uh, but, uh, w-where are we?"
5,12,OFFICER COLLINS,"You're home, son."
5,12,SAM,"N-no, officer, I-I'm not staying here."
5,12,GARY’S MOM,"Gary! Oh, my God! Gary! Oh, God! Gary! [She hugs him.]"
5,12,SAM,"Oh, hey! Hey! Hey!"
5,12,GARY’S MOM,Are you all right?
5,12,SAM,"Okay. Okay. Okay. I'm sorry. I'm sorry.  Um, w-what's going on here?"
5,12,GARY’S MOM,What do you mean?
5,12,SAM,"Lady, who are you?"
5,12,GARY’S DAD,"Young man, are you drunk?"
5,12,SAM,And who are you?
5,12,GARY’S MOM,"Gary, are you drunk? Answer your father."
5,12,SAM,"My father? Look… [SAM sees GARY’s reflection, rather than his own, in the police car window]  Who is that?! Who the hell is that?!"
5,12,GARY’S DAD,"He's out of his gourd. Young man, I'm very surprised at you."
5,12,SAM,Yeah. Tell me about it.
5,12,SAM,"[in GARY's voice] Oh, yeah. Bring it!"
5,12,GARY,Holy crap.
5,12,DEAN,"Sam. Where the hell you been, man? I've been trying to call you for hours."
5,12,GARY,"I picked up some food. Bacon burger turbo, large chilli-cheese fry, right? Sorry, man. Really.  I-I just – I lost track of time. I didn't mean to freak you out."
5,12,DEAN,"Thanks. Don't know why it took you two hours, but thanks."
5,12,GARY,"Oh, you're gonna want to eat that on the road."
5,12,DEAN,Why?
5,12,GARY,"The maid came in, saw that [the camera pans to weapons laid out for cleaning], and now they're all kind of freaking out."
5,12,DEAN,Why'd you let the maid in?
5,12,GARY,It just happened.
5,12,DEAN,"Whatever. I got to hit the head, and then we'll take off."
5,12,GARY,All right. I-I’ll be outside.
5,12,CUT TO,
5,12,DEAN,Hey. You ready?
5,12,GARY,"Absolutely. [DEAN gets in.] Hey, can I drive?"
5,12,GARY,"Oh, this is so sweet! [He revs the engine.]"
5,12,DEAN,"You want to get the lead out, Andretti? Come on. [GARY puts the car into gear.] Reverse. Reverse!"
5,12,DEAN,It's in reverse.
5,12,GARY,"I am really, really sorry."
5,12,DEAN,Shut up.
5,12,CUT TO,
5,12,DEAN’S VOICE,"This is Dean's other, other cell, so you must know what to do."
5,12,SAM,"Dean, I've called every phone we got. Where are you, man? [We see GARY’s body reflected in the mirror.] So, this is gonna sound crazy, really crazy, but, um – I think I'm in the wrong body.  [chuckles nervously] Could use a little help here. I-I think I got asthma. Call me back."
5,12,MAN’S VOICE,Lucky Star Motel.
5,12,SAM,"Hello, uh, could you please connect me to room 102?"
5,12,MAN,"102? Uh, nah, man, those guys checked out middle of the night."
5,12,SAM,"Wait – ""guys""? Plural?"
5,12,MAN,"Yeah – uh, one leather jacket, one Sasquatch. They left."
5,12,SAM,"Smart kid. [He takes a Star Wars Darth Vader t-shirt off the clothes rack and sighs.] Virgin. [He opens a box he found under the bed, which contains a Busty Asian Beauties magazine.] Frustrated virgin. [He finds a black dagger and a black cloth with a pentagram.] Witchcraft, huh, Gary? You little Satanic bastard."
5,12,GARY’S MOM,[calling from downstairs] Gary! breakfast!
5,12,SAM,Leave me alone.
5,12,GARY’S MOM,Gary!
5,12,SAM,"All right, I'm coming!"
5,12,CUT TO,
5,12,GARY’S DAD,"So, Gary, I'd like to know what happened last night."
5,12,SAM,[exhales sharply] So would I. Believe me.
5,12,GARY’S DAD,"I mean, what happened with the plan, buddy?"
5,12,SAM,The plan?
5,12,GARY’S DAD,"S.A.T.s, M.I.T. – the plan. You want to be an engineer, you need a full ride. So, tell me, how does getting drunk fit with the plan?"
5,12,SAM,"Right, yeah. Listen, buddy, no offense, but at the moment, I could give a rat's ass about your plan."
5,12,GARY’S DAD,Excuse me?
5,12,SAM,"Uh… huh. Listen, h-have I seemed, uh, moody lately? Withdrawn?"
5,12,GARY’S SISTER,Wow.
5,12,SAM,Any – any occult fixations?
5,12,GARY’S MOM,What?
5,12,SAM,Let me guess – I'm amazing at Latin.
5,12,GARY’S MOM,You have an ear for languages.
5,12,SAM,"Hmm. Um, any of the neighbourhood pets go missing recently?"
5,12,GARY’S DAD,Are you smoking drugs?
5,12,GARY’S MOM,Leonard. He is not smoking drugs.
5,12,SAM,"Have any of you seen me w-w-with a book? It'd be big and old, uh, leather-bound, maybe some strange writing on it. Or [sighs] frankly, I'm probably hiding it."
5,12,GARY’S MOM,"Gary, no!"
5,12,SAM,W-what?
5,12,GARY’S MOM,You're allergic to wheat gluten.
5,12,CUT TO,
5,12,SAM,Gluten.
5,12,GARY’S SISTER,You've seriously sprung a leak.
5,12,SAM,What?
5,12,GARY’S SISTER,"If Mom and Dad ever found that creepy old book of yours, you'd be grounded for a decade. And you're bringing it up at breakfast?"
5,12,SAM,"So there is a book. Sydney, where do I keep it?"
5,12,GARY,"So, uh, where we going, anyway?"
5,12,DEAN,To work. The case?
5,12,GARY,"Oh, right. Yeah – the case. Of course. Where, uh, do you want to start?"
5,12,DEAN,"Well, since you couldn't find where Maggie Briggs was buried, now we have to do an all-day tombstone roll to see if we can dig her up."
5,12,GARY,"Wait. M-Maggie Briggs? You mean, like – like, the witch Maggie Briggs?"
5,12,DEAN,"Yeah, Sherlock."
5,12,GARY,"Yeah, she's in the basement."
5,12,DEAN,Come again? W-what basement?
5,12,GARY,"Isaiah Pickett’s house. Okay, there's this legend that he hung her, but he didn't. The real truth is that she was carrying his illegitimate child, and he killed her and then buried her in the basement."
5,12,DEAN,The murdered chylde. That would explain the scratches. How do you know all this?
5,12,GARY,"Oh, I've done all kinds of research on it. [DEAN looks at him in surprise.] I mean, you know, last night."
5,12,DEAN,Yeah. Nice work... I guess.
5,12,GARY,"Aw, man, turn it up!"
5,12,DEAN,Seriously?
5,12,GARY,Hell yeah!
5,12,TEENAGE BOY,Gary?
5,12,TEENAGE GIRL,Are you okay?
5,12,SAM,"Yeah, I'm Gary... Gary is okay."
5,12,TEENAGE BOY,So we're referring to ourselves in the third person now?
5,12,TEENAGE GIRL,We heard about last night. What happened?
5,12,SAM,"Got drunk. No big thing. Look, uh, what's my locker number?"
5,12,TEENAGE BOY,"What, are you – are you still drunk?"
5,12,SAM,"Yeah, yeah, I see, like, three of you right now. Um, so – so, what's my locker number?"
5,12,SAM,"Oh, no, Gary. [He sighs.] This is a very, very bad book."
5,12,GARYS,"Boo-yah! Master chief is in the house, bizatches!"
5,12,DEAN,Are you all right?
5,12,GARY,Yeah. Fine.
5,12,DEAN,"Well, I'll be damned. Willow moss."
5,12,GARY,"Yeah, right. It's, uh, supposed to grow over witches' graves, right?"
5,12,DEAN,[as if SAM should definitely know that] Yeah.
5,12,GARY,"Hey, man, I'm really sorry about this."
5,12,DEAN,Sorry about what?
5,12,DEAN,Sam! [He rushes to GARY and helps him up.] You okay?
5,12,GARY,Let's get the hell out of here!
5,12,DEAN,"Wait, wait, wait. We still got to burn the body, you idiot. Come on."
5,12,CUT TO,
5,12,GARY,"Dude, that was sweet!"
5,12,TEENAGE BOY,"Hey, Gary, wait up!"
5,12,TEENAGE GIRL,Where are you going?
5,12,SAM,I got something to do.
5,12,TEENAGE BOY,You're skipping class? You?
5,12,SAM,"I’m just… not feeling like myself, okay?"
5,12,TEENAGE BOY,"Well, whatever it is, we can talk it out, bro. Come with us."
5,12,SAM,I don't have time. I got to go. I'm sorry. [He turns away.]
5,12,TEENAGE BOY,Hey!
5,12,TEENAGE GIRL,Trevor!
5,12,TREVOR,"Well, what else was I supposed to do?"
5,12,WAITRESS,"Here you go, guys."
5,12,DEAN,"You know, do me a favor, sweetheart. Would you bring me a cheeseburger with extra bacon? And fry an egg on top of it, would you?"
5,12,WAITRESS,Absolutely.
5,12,GARY,"Ooh, that – that sounds good. Ditto."
5,12,WAITRESS,Be right back with your order.
5,12,DEAN,"Okay, who are you and what have you done with Sam?"
5,12,GARY,W-what do you mean?
5,12,DEAN,Bacon cheeseburgers now?
5,12,GARY,"I don't know. I eat them, don't I? Anyways, we are celebrating. [He lifts his glass in a toast.]"
5,12,DEAN,"Yeah, I guess. Another one bites the dust. Nice work today."
5,12,GARY,"You too. I had a, uh, really awesome day, man. Seriously. [He downs his drink.] Whoo! Sweet."
5,12,DEAN,A really awesome day?
5,12,GARY,Yeah. Why not?
5,12,DEAN,"It was a random, D-list ghost hunt. That’s – that's awesome to you?"
5,12,GARY,I can't be in a good mood?
5,12,DEAN,"Yeah, I guess, I just… No, actually. It's not really your style, Sam."
5,12,GARY,"Well, then, it's a new me. I mean, come on. Why shouldn't I be happy? I've got a gun, I'm getting drunk, and [he points his finger at his face] I look like this. [sighs] I don't know. You ever feel like your whole future is being decided for you?"
5,12,DEAN,"Uh, yeah, Sam, I feel like that a lot."
5,12,GARY,"No matter how much you fight it, you can't stop the plan. The stupid, stupid plan. So, I don't know. I guess it's, uh, it's just nice to do a little ass-kicking for a change, that's all. Uh, you know what? I – I'm drunk. [chuckles] Sorry. Just – just forget it."
5,12,DEAN,"No, no. It's all right. It’s, uh… I'll drink to that. [They clink glasses and drink.] Wow, you know, is it just me, or are we actually drinking together?"
5,12,GARY,"We don't do it that often, huh?"
5,12,DEAN,"[scoffs] Yeah, you could say that."
5,12,GARY,"Well, we should. You're a good guy, Dean."
5,12,DEAN,"Oh, you are drunk."
5,12,WAITRESS,Here you go.
5,12,DEAN,Mmm. Thank you.
5,12,WAITRESS,Enjoy.
5,12,GARY,"No, but I mean it. You really are a good guy. [He takes a bite of his burger.] Mmm! The bread alone! Mmm!"
5,12,CUT TO,
5,12,CRYSTAL,"Love that jacket on you, by the way."
5,12,GARY,"Thanks. Actually, the whole outfit is new."
5,12,GARY,We're gonna do it!
5,12,SAM,Hey! What the hell's going on?!
5,12,TREVOR,You can scream all you want. [loudly] No one can hear you! My parents are out of town!
5,12,TREVOR,Where are you?
5,12,GARY,"Uh, I can't really tell you right now, but, man, you wouldn't believe it."
5,12,TREVOR,"Well, where's Dean?"
5,12,GARY,"Uh, the Cloverleaf on Route 6. Why?"
5,12,TREVOR,You mean you haven't killed him yet?
5,12,SAM,"What? Wait, wait, wait, wait. W-what do you mean? Kill Dean?"
5,12,GARY,Building up to it.
5,12,TREVOR,"Look, Gary, we got problems here. For one, I'm looking at your body right now – with this other dude in it."
5,12,GARY,What?
5,12,TREVOR,"Yeah, he's been in your house. He's hanging out with your parents."
5,12,GARY,"Okay just... calm down. Whatever he says, no one's gonna believe him, right? I mean, w-we're still good."
5,12,TREVOR,"Would you just hurry up and kill the son of a bitch already, would you?"
5,12,GARY,Don't rush me. I'll do it.
5,12,TREVOR,"Yeah, you better."
5,12,GARY,"Got to go. [He hangs up. CRYSTAL smacks the whip on her palm.] Oh, man. I am in way over my head."
5,12,TREVOR,I don't think he's gonna do it.
5,12,TEENAGE GIRL,"Just relax, this is Gary we're talking about."
5,12,SAM,What the hell is going on here? How do you know who Dean is?
5,12,TREVOR,Everybody knows Dean. He’s Hell’s most wanted.
5,12,SAM,"Oh, no. No. Have you idiots been talking to demons?"
5,12,TREVOR,"Oh, right. We're the idiots."
5,12,SAM,[sighs] You're just kids. You have no idea what you're messing with.
5,12,TREVOR,"Well, we know that there's a price on Dean's head, and we're the ones that are gonna collect."
5,12,SAM,What's that supposed to mean?
5,12,TEENAGE GIRL,"About a month ago, we were down here –"
5,12,TREVOR,Nora.
5,12,NORA,"We’re not allowed to talk about him? We were down here, goofing around with that book."
5,12,TREVOR,"Um, I wouldn't exactly call praying to our dark overlord “goofing around.”"
5,12,NORA,"Don’t be a loser, Trev."
5,12,SAM,"Yeah, Trev."
5,12,NORA,"Anyway, all of a sudden, the lights flickered and Gary went into this weird trance. He closed his eyes, picked up a pencil, and drew this. [She shows SAM a drawing of DEAN.]"
5,12,TREVOR,And you know what's really weird? Gary can't draw.
5,12,NORA,He said he heard a voice in his head. The demons were putting out a bounty on this guy.
5,12,SAM,A bounty?
5,12,NORA,"Yeah, like, every witch or Satanist across the whole country. But Gary – Gary’s the one who spotted you."
5,12,SAM,"And the ""Freaky Friday"" crap?"
5,12,NORA,Another spell from the book. Gary's idea – go in Trojan horse-style. He's really smart.
5,12,TREVOR,"That is, if he has the beanbags to go through with it."
5,12,SAM,Listen to me. You are making a terrible mistake. We're talking about a demon deal – killing somebody. This isn't a game. You're crossing a line you won't come back from. Believe me.
5,12,TREVOR,What?
5,12,NORA,Nothing. I-I...
5,12,TREVOR,"Nora, don't tell me you're actually listening to this jerk."
5,12,NORA,"I don't know. M-maybe. I-I mean, what if he has a point?"
5,12,TREVOR,"I don't believe this. First Gary, now you. I can't – you know what? Fine. You want something done right..."
5,12,NORA,"What, you're gonna – you're gonna go kill Dean yourself, tough guy?"
5,12,TREVOR,Don't have to. I can do this. [He holds up the witchcraft book open to a page about demon summoning.]
5,12,NORA,"N-no, no. Y-you can't be serious."
5,12,TREVOR,"I'm calling up one of these bad boys, turning these punks over, and getting paid. Dolla, dolla bills, y'all!"
5,12,NORA,I-I really don't think that that's a good idea.
5,12,SAM,"It's not. It's a very, very bad idea."
5,12,TREVOR,No one asked you.
5,12,DEAN,You're not Sam. Who the hell are you?
5,12,GARY,Ow!
5,12,SAM,Don't do this. I'm begging you.
5,12,NORA,"Trevor, I think he's right."
5,12,TREVOR,"Hey, you want to get into Vassar, don't you?"
5,12,SAM,Please! Stop! [TREVOR commences the spell.] You're gonna get us all killed!
5,12,TREVOR,Ad ligandum eos pariter eos coram me! [Nothing seems to have happened.] Maybe I said it wrong. [He turns and sees NORA slumped on the floor.] Nora?
5,12,SAM,"No! No, no! Don't touch her!"
5,12,TREVOR,"Nora, you okay?"
5,12,NORA/DEMON,"Oh, yeah. I'm peachy."
5,12,NORA/DEMON,"So, what'd you call me here for, Skippy? Unless... it's dinnertime?"
5,12,TREVOR,"What? I-I... n-no. Uh, we have Dean Winchester."
5,12,NORA/DEMON,You do? Where?
5,12,SAM,"Trevor, keep your mouth shut."
5,12,TREVOR,The Cloverleaf Motel over on Route 6.
5,12,NORA/DEMON,"Sam? Is that you in there? [laughs] Well, aren't you just 98 pounds of nothing."
5,12,SAM,The kid is a moron. He doesn't have any idea where Dean is.
5,12,NORA/DEMON,"[laughs] So, if Sam’s in this body, who's in Sam’s?"
5,12,TREVOR,A dangerous warlock. Named Gary.
5,12,NORA/DEMON,You mean to tell me you've got Dean Winchester and Sam Winchester's meat suit? An empty vessel just waiting to be filled. And you're handing them both over to me?
5,12,TREVOR,"Uh, y-yeah. I guess."
5,12,NORA/DEMON,Well... I got to hand it to you. I'm impressed.
5,12,TREVOR,"Thanks. Um, so if you don't mind my asking... there's a reward?"
5,12,NORA/DEMON,Sure. My undying gratitude.
5,12,TREVOR,"[chuckles] What, are you serious?"
5,12,SAM,"Be quiet, you idiot!"
5,12,NORA/DEMON,"Consider yourself lucky, kid."
5,12,TREVOR,"[sighs] Um, wait a minute! We worked our asses off here, and, uh, I want my reward! [NORA/DEMON stares at him.] Please?"
5,12,NORA/DEMON,[chuckles] Okay. I'm sorry. You're right. What can I get you?
5,12,TREVOR,"Well, h-how about a million bucks?"
5,12,SAM,"Oh, for God's sake, Trevor, just shut up and run!"
5,12,NORA/DEMON,A million doesn't buy you much these days. Why not make it 10?
5,12,TREVOR,"Okay, $10 mill. And I want... I want Mindy Schwartz to fall in love with me."
5,12,NORA/DEMON,Love... money. [chuckles] Sticking to the basics. I can respect that. But here's my counter.
5,12,NORA/DEMON,Yep. Tastes like moron. [She smiles at SAM.]
5,12,SAM’S VOICE,"[beep] Uh, this is gonna sound crazy – really crazy – but I think, uh, I think I'm in the wrong body. [chuckles nervously] [beep] Dean, the guy right next to you is not me! [beep] Dean, check your friggin' voicemail. Damn it."
5,12,DEAN,"All right, pal. Either you start talking or I start water boarding."
5,12,GARY,"Oh, my God. Please, don't hurt me. Please! I'm sorry! I'm so, so sorry!"
5,12,DEAN,"Hey, pull it together, champ."
5,12,GARY,I don't want to die. I don't want to die.
5,12,DEAN,Where's Sam?
5,12,GARY,In my – my friend's basement. His parents are out of town.
5,12,DEAN,Parents? How old are you?
5,12,GARY,17.
5,12,DEAN,17? Huh.
5,12,GARY,Nora?
5,12,NORA/DEMON,Not at the moment.
5,12,SAM,[grunting] Whew! [breathing heavily] Damn it!
5,12,NORA/DEMON,"Boy, you earned your dessert tonight, kiddo. Tell me – what is it you want? Anything."
5,12,GARY,Anything?
5,12,NORA/DEMON,Lay it on me.
5,12,GARY,I want to be a witch. For real. And really powerful.
5,12,NORA/DEMON,"Mm. Good choice. I get it. No daddy, no M.I.T. No plan. You get to be big and strong, and no one can tell you what to do anymore. There's just one small formality first. You got to meet the boss."
5,12,GARY,The boss?
5,12,NORA/DEMON,"You know – your Satanic majesty, or whatever the kids are calling it these days."
5,12,GARY,The devil?
5,12,NORA/DEMON,Mm-hmm.
5,12,GARY,"Uh... no. O-okay. Um, it's okay. I... don't really want to bother him."
5,12,NORA/DEMON,"Oh, but he's gonna want to meet you. Relax. It'll be easy. He's just gonna ask you one little question, and all you got to do is say “yes”. And then, you get your reward."
5,12,GARY,"Exorcizamus te, omnis immundus."
5,12,NORA/DEMON,What was that?
5,12,GARY,"Uh, n-nothing."
5,12,NORA/DEMON,Were you trying exorcize me?! You little piece of crap! [She grabs GARY by the throat and lifts him off the ground.]
5,12,DEAN,"Spiritus, omnis satanica potestas."
5,12,GARY,Omnis incursio infernalis adversii.
5,12,DEAN,Omnis congregatio.
5,12,GARY,Et secta diabolica.
5,12,DEAN,"Ergo, draco maledicte."
5,12,GARY,Ecclesiam tuam securi tibi facias libertate servire.
5,12,DEAN,"Te rogamus. Adios, bitch!"
5,12,GARY,"Uh, it’s ""adinos.”"
5,12,NORA/DEMON,Aaaaaaaaaaaaaaaaaah!
5,12,GARY,"Animae domum redeant. Fas atque nefas instauretur. Potestate et auctoritate, sic fiat."
5,12,DEAN,"So, we good?"
5,12,SAM,"Yeah. We're good. Oh, man, it's nice to be back."
5,12,GARY,Yeah. Awesome.
5,12,DEAN,So… [clears throat] Gary.
5,12,GARY,I know – my bad.
5,12,DEAN,"""My bad""? Kid, ""my bad"" ain't gonna cut it. See, if you were of voting age... you'd be dead. Because we would kill you. So either you straighten up and fly right or we will kill you. Are we clear?"
5,12,GARY,Crystal.
5,12,DEAN,Good.
5,12,GARY,Crap.
5,12,SAM,"Gary, take it from someone who knows – chin up, man. Your life ain't that bad."
5,12,GARY,"Uh, you met my parents."
5,12,SAM,"Yeah. So what? It's your life. You don't like their plan for you, tell them to cram it. Rebel a little bit. In a healthy, non-Satanic way, of course. By the way, you know why Nora’s into witchcraft?"
5,12,GARY,What do you mean?
5,12,SAM,"She doesn't like Satan, you moron. She likes you."
5,12,GARY,Really?  You think?
5,12,SAM,"Yeah, I know. I'm telling you, kid – I wish I had your life."
5,12,GARY,You do? Thanks.
5,12,SAM,Get out of here.
5,12,DEAN,That was a nice thing to say.
5,12,SAM,"I totally lied. That kid's life sucked ass. [SAM and DEAN get into the IMPALA.] All that apple-pie, family crap? It's stressful. Trust me – we didn't miss a damn thing."
5,12,DEAN,Or we don't know what we're missing.
5,12,SAM,"Oh, come on, man. Turn it down. [DEAN does so.]"
5,12,DEAN,"Welcome back, Kotter."
5,13,ANNA,I remember now. I'm an angel.
5,13,CASTIEL,You really shouldn't have come.
5,13,CASTIEL,You have to stop it.
5,13,DEAN,Stop what?
5,13,DEAN,Mom?
5,13,JOHN,John Winchester.
5,13,DEAN,"My parents are Mary and John Winchester, and I am your grandson."
5,13,DEAN,No!
5,13,CASTIEL,"Destiny can't be changed, Dean. All roads lead to the same destination."
5,13,DEAN,"Oh, I take it all back. I love the devil."
5,13,DEAN,"Now, that's what I call peace on earth."
5,13,DEAN,Anna?
5,13,DEAN,"I was just, uh, working on a case."
5,13,ANNA,This is what you dream about.
5,13,DEAN,This is awkward. Why are you gate-crashing my head? Why don't you just swing by the motel?
5,13,ANNA,I can't find you.
5,13,DEAN,Oh. Cas did this thing.
5,13,ANNA,"Cas. Right. Now, there's a friend you can count on."
5,13,DEAN,What?
5,13,ANNA,He didn't tell you?
5,13,DEAN,Tell me what?
5,13,ANNA,Where I've been. Of course not. Why would he?
5,13,DEAN,Where have you been?
5,13,ANNA,"Prison. Upstairs. All the torture, twice the self-righteousness."
5,13,DEAN,Why wouldn't he have told us where you were?
5,13,ANNA,Because he's the one who turned me in. Don't look so shocked. He was always a good little soldier. Did anything under orders.
5,13,DEAN,I didn't know. Are you okay?
5,13,ANNA,No. And I don't have long. I broke out. Barely. They're looking for me. If they find me—
5,13,DEAN,Okay. What do you need?
5,13,ANNA,"Meet me. Two-two-five Industrial. And, please, just—"
5,13,ANNA,Hurry.
5,13,ANNA,Hello? Who's there?
5,13,CASTIEL,"Hello, Anna."
5,13,ANNA,Well. If I didn't know any better...
5,13,ANNA,I'd say the Winchesters don't trust me.
5,13,CASTIEL,They do. I don't. I wouldn't let them come.
5,13,ANNA,And why is that?
5,13,CASTIEL,"If you're out of prison, it's because they let you out. And they sent you here to do their dirty work."
5,13,ANNA,And what makes you so sure?
5,13,CASTIEL,Because I've experienced...heaven's persuasion.
5,13,ANNA,You mean when you gave me to them.
5,13,CASTIEL,That was a mistake.
5,13,CASTIEL,"Anna, whatever they sent you here to do—"
5,13,ANNA,They didn't send me. I escaped.
5,13,CASTIEL,No one escapes.
5,13,ANNA,"All these centuries, and you're underestimating me now?"
5,13,CASTIEL,"If you're not one of them, then what do you want?"
5,13,ANNA,I want to help.
5,13,CASTIEL,You want to help?
5,13,ANNA,Yes.
5,13,CASTIEL,Then what are doing with that knife?
5,13,ANNA,I'm not allowed to defend myself?
5,13,CASTIEL,Against whom? That blade doesn't work against angels. It's not like this one.
5,13,CASTIEL,Maybe you're not working for Heaven. But there's something you're not telling me.
5,13,ANNA,Sam Winchester has to die.
5,13,ANNA,I'm sorry but we have no choice. He's Lucifer's vessel.
5,13,CASTIEL,He's not the only one.
5,13,ANNA,"What, that guy Nick?"
5,13,ANNA,He's burning away as we speak. No.
5,13,ANNA,"Sam is the only vessel that matters. You know what that means? If Lucifer can't take Sam, his whole plan short-circuits. No fight with Michael, no Croatoan virus."
5,13,ANNA,The Horsemen go back to their day jobs.
5,13,CASTIEL,"Even if you could...kill Sam, Satan would just bring him back to life."
5,13,ANNA,Not after I scatter his cells across the universe.
5,13,ANNA,They'll never find him. Not all of him.
5,13,CASTIEL,We'll find another way.
5,13,ANNA,How's that going?
5,13,ANNA,"How's the Colt working out? Or the search for God? Is anything working? If you want to stop the devil, this is how."
5,13,CASTIEL,The answer's still no. Because Sam is my friend.
5,13,ANNA,You've changed.
5,13,CASTIEL,"Maybe too late, but I have."
5,13,CASTIEL,"Anna, we've been through much together, but you come near Sam Winchester and I'll kill you."
5,13,YOUNG MAN,Oh my God!
5,13,YOUNG MAN,Hey.
5,13,YOUNG WOMAN,Oh my God.
5,13,YOUNG MAN,Hey. Are you okay?
5,13,YOUNG WOMAN,We have to get her to a hospital.
5,13,DEAN,Really? Anna? I don't believe it.
5,13,CASTIEL,It's true.
5,13,DEAN,"So she's gone all Glenn Close, huh? That's awesome."
5,13,CASTIEL,Who's Glenn Close?
5,13,DEAN,"No one, just this psycho bitch who likes to boil rabbits."
5,13,SAM,"So the plan to kill me, would it actually stop Satan?"
5,13,DEAN,"No, Sam, come on."
5,13,SAM,"Cas, what do you think? Does Anna have a point?"
5,13,CASTIEL,"No. She's, uh, Glenn Close."
5,13,DEAN,I don't get it. We're looking for the chick that wants to gank Sam.
5,13,DEAN,Why poke the bear?
5,13,CASTIEL,Anna will keep trying. She won't give up until Sam is dead. So we kill her first.
5,13,CASTIEL,Zod ah ma ra la—
5,13,CASTIEL,—ee est la gi ro sa.
5,13,CASTIEL,I've found her.
5,13,DEAN,Where is she?
5,13,CASTIEL,Not where. When.
5,13,CASTIEL,It's nineteen seventy-eight.
5,13,SAM,What?
5,13,SAM,Why nineteen seventy-eight? I wasn't even born yet.
5,13,CASTIEL,You won't be if she kills your parents.
5,13,SAM,What?
5,13,CASTIEL,Anna can't get to you because of me. So she's going after them.
5,13,DEAN,Take us back right now.
5,13,CASTIEL,And deliver you right to Anna? I should go alone.
5,13,DEAN,"They're our parents. Cas, we're going."
5,13,CASTIEL,It's not that easy.
5,13,SAM,Why not?
5,13,CASTIEL,Time travel was difficult even with the powers of heaven at my disposal.
5,13,SAM,Which got cut off.
5,13,DEAN,"So, what, you're like a Delorean without enough plutonium?"
5,13,CASTIEL,"I don't understand that reference. But I'm telling you, taking this trip, with passengers no less—"
5,13,CASTIEL,—it'll weaken me.
5,13,DEAN,"They're our mom and dad. If we can save them, and not just from Anna... I mean if we can set things right, we have to try."
5,13,CASTIEL,Ready?
5,13,SAM,Not really.
5,13,DEAN,Bend your knees.
5,13,DRIVER,Get out of the street!
5,13,SAM,Did we make it?
5,13,DEAN,"Unless they're bringing Pintos back into production, I, uh, I'd say yes."
5,13,SAM,Cas?
5,13,DEAN,Hey.
5,13,SAM,"Hey, hey, hey."
5,13,DEAN,Take it easy. Take it easy. Are you all right?
5,13,CASTIEL,I'm fine. I'm much better than I expected.
5,13,SAM,Cas?
5,13,SAM,He's breathing. Sort of. What do we do?
5,13,SAM,"I mean, the mustaches alone..."
5,13,DEAN,"So I paid for Cas for five nights up in the, uh, honeymoon suite. I told the manager, 'Do not disturb no matter what.' You know what he said to me? 'Yeah. Don't sweat it. Want to buy some dope?'"
5,13,DEAN,"Dope. We ought to stick around here, buy some stock in Microsoft."
5,13,SAM,"Yeah, we might have to if Cas doesn't recover. Is he all right?"
5,13,DEAN,"What do I look like—Dr. Angel, Medicine Woman? He'll wake up. He's, you know, tough for a little nerdy dude with wings."
5,13,SAM,"If he landed like that, hopefully, so did Anna. Should buy us some time."
5,13,DEAN,"So, did you find 'em?"
5,13,SAM,"Yeah. Uh, the Winchesters. Four-eight-five Robintree."
5,13,DEAN,Let's go pop in on the folks.
5,13,DEAN,"Sam. Sam. Wait, wait, wait, wait."
5,13,SAM,"Dean, Anna could be here any second."
5,13,DEAN,What exactly are we gonna march up there and tell 'em?
